image_path,image_type,class
10739,Scan,Phillyrea angustifolia
10740,Scan,Quercus palustris
10741,pseudoscan,Juniperus oxycedrus
10742,Scan,Phillyrea angustifolia
10743,Scan,Cornus mas
10744,photograph,Ulmus minor
10745,Scan,Cercis siliquastrum
10746,pseudoscan,Ruscus aculeatus
10747,pseudoscan,Populus alba
10748,photograph,Acer monspessulanum
10749,photograph,Olea europaea
10750,photograph,Sambucus nigra
10751,Scan,Populus tremula
10752,Scan,Mespilus germanica
10753,Scan,Phillyrea angustifolia
10754,Scan,Juniperus oxycedrus
10755,Scan,Alnus cordata
10756,Scan,Quercus palustris
10757,Scan,Celtis australis
10758,Scan,Betula pubescens
10759,Scan,Alnus cordata
10760,Scan,Juniperus oxycedrus
10761,Scan,Buxus sempervirens
10762,Scan,Quercus robur
10763,Scan,Betula pendula
10764,photograph,Robinia pseudoacacia
10765,Scan,Carpinus betulus
10766,Scan,Quercus ilex
10767,Scan,Juglans regia
10768,pseudoscan,Ruscus aculeatus
10769,Scan,Populus nigra
10770,Scan,Quercus ilex
10771,photograph,Aesculus hippocastanum
10772,pseudoscan,Broussonetia papyrifera
10773,Scan,Phillyrea angustifolia
10774,pseudoscan,Rhus coriaria
10775,pseudoscan,Punica granatum
10776,Scan,Hedera helix
10777,photograph,Diospyros kaki
10778,pseudoscan,Cercis siliquastrum
10779,Scan,Phillyrea angustifolia
10780,pseudoscan,Arbutus unedo
10781,pseudoscan,Quercus ilex
10782,pseudoscan,Phillyrea angustifolia
10783,Scan,Phillyrea angustifolia
10784,pseudoscan,Euphorbia characias
10785,pseudoscan,Rhus typhina
10786,Scan,Diospyros kaki
10787,Scan,Diospyros kaki
10788,pseudoscan,Ulmus minor
10789,Scan,Acer campestre
10790,pseudoscan,Rhus typhina
10791,Scan,Populus tremula
10792,pseudoscan,Pistacia lentiscus
10793,photograph,Pittosporum tobira
10794,pseudoscan,Ulmus minor
10795,Scan,Alnus cordata
10796,photograph,Tilia cordata
10797,pseudoscan,Castanea sativa
10798,Scan,Populus tremula
10799,Scan,Malus sylvestris
108,photograph,Fraxinus ornus
10800,Scan,Acer campestre
10801,Scan,Ostrya carpinifolia
10802,photograph,Acer opalus
10803,pseudoscan,Cercis siliquastrum
10804,Scan,Sophora japonica
10805,Scan,Phillyrea angustifolia
10806,photograph,Acer platanoides
10807,Scan,Liriodendron tulipifera
10808,Scan,Viburnum opulus
10809,pseudoscan,Ilex aquifolium
10810,pseudoscan,Ulmus minor
10811,Scan,Crataegus monogyna
10812,pseudoscan,Ruscus aculeatus
10813,pseudoscan,Prunus dulcis
10814,pseudoscan,Photinia serrulata
10815,photograph,Pittosporum tobira
10816,photograph,Pittosporum tobira
10817,pseudoscan,Viburnum opulus
10818,Scan,Olea europaea
10819,Scan,Corylus avellana
10820,Scan,Juniperus oxycedrus
10821,Scan,Olea europaea
10822,pseudoscan,Ruscus aculeatus
10823,photograph,Ficus carica
10824,Scan,Celtis australis
10825,photograph,Vitex agnus-castus
10826,pseudoscan,Buxus sempervirens
10827,pseudoscan,Rhus coriaria
10828,Scan,Alnus cordata
10829,pseudoscan,Populus alba
10830,Scan,Cercis siliquastrum
10831,Scan,Punica granatum
10832,photograph,Cercis siliquastrum
10833,photograph,Mespilus germanica
10834,Scan,Acer pseudoplatanus
10835,Scan,Euonymus europaeus
10836,Scan,Acer monspessulanum
10837,Scan,Punica granatum
10838,Scan,Diospyros kaki
10839,pseudoscan,Viburnum opulus
10840,Scan,Juniperus oxycedrus
10841,Scan,Populus tremula
10842,Scan,Phillyrea angustifolia
10843,Scan,Phillyrea angustifolia
10844,pseudoscan,Cercis siliquastrum
10845,pseudoscan,Viburnum tinus
10846,pseudoscan,Ligustrum vulgare
10847,pseudoscan,Rhus coriaria
10848,photograph,Quercus coccifera
10849,Scan,Quercus robur
10850,photograph,Albizia julibrissin
10851,photograph,Hedera helix
10852,photograph,Cercis siliquastrum
10853,Scan,Phillyrea angustifolia
10854,Scan,Acer monspessulanum
10855,pseudoscan,Carpinus betulus
10856,pseudoscan,Populus alba
10857,Scan,Acer campestre
10858,pseudoscan,Alnus glutinosa
10859,photograph,Mespilus germanica
10860,Scan,Malus sylvestris
10861,Scan,Olea europaea
10862,Scan,Quercus rubra
10863,pseudoscan,Ginkgo biloba
10864,Scan,Juniperus oxycedrus
10865,Scan,Celtis australis
10866,Scan,Viburnum opulus
10867,Scan,Acer platanoides
10868,Scan,Gleditsia triacanthos
10869,photograph,Hedera helix
1087,photograph,Ailanthus altissima
10870,Scan,Pistacia lentiscus
10871,pseudoscan,Rhus typhina
10872,photograph,Magnolia grandiflora
10873,photograph,Quercus ilex
10874,Scan,Juglans regia
10875,Scan,Broussonetia papyrifera
10876,pseudoscan,Crataegus monogyna
10877,Scan,Sorbus domestica
10878,Scan,Carpinus betulus
10879,Scan,Morus nigra
1088,Scan,Arbutus unedo
10880,pseudoscan,Ruscus aculeatus
10881,pseudoscan,Prunus laurocerasus
10882,Scan,Celtis australis
10883,Scan,Castanea sativa
10884,Scan,Morus alba
10885,Scan,Alnus cordata
10886,Scan,Cotinus coggygria
10887,photograph,Viburnum tinus
10888,Scan,Tilia platyphyllos
10889,Scan,Phillyrea angustifolia
10890,Scan,Colutea arborescens
10891,Scan,Alnus cordata
10892,photograph,Punica granatum
10893,photograph,Corylus avellana
10894,pseudoscan,Phillyrea angustifolia
10895,Scan,Phillyrea angustifolia
10896,pseudoscan,Carpinus betulus
10897,Scan,Cerasus mahaleb
10898,Scan,Pistacia lentiscus
10899,Scan,Phillyrea angustifolia
1090,Scan,Phillyrea angustifolia
10900,photograph,Olea europaea
10901,pseudoscan,Hedera helix
10902,pseudoscan,Buxus sempervirens
10903,Scan,Pistacia terebinthus
10904,Scan,Phillyrea angustifolia
10905,pseudoscan,Viburnum tinus
10906,Scan,Celtis australis
10907,Scan,Alnus cordata
10908,Scan,Ostrya carpinifolia
10909,pseudoscan,Arbutus unedo
10910,Scan,Olea europaea
10911,Scan,Euphorbia characias
10912,photograph,Tilia cordata
10913,Scan,Sorbus domestica
10914,Scan,Acer campestre
10915,Scan,Acer negundo
10916,Scan,Laburnum anagyroides
10917,pseudoscan,Sophora japonica
10918,Scan,Sorbus domestica
10919,Scan,Populus trichocarpa
1092,pseudoscan,Cornus sanguinea
10920,Scan,Capparis spinosa
10921,pseudoscan,Rhus coriaria
10922,Scan,Koelreuteria paniculata
10923,photograph,Viburnum tinus
10924,Scan,Euphorbia characias
10925,Scan,Cercis siliquastrum
10926,Scan,Prunus dulcis
10927,pseudoscan,Ulmus minor
10928,Scan,Buxus sempervirens
10929,pseudoscan,Populus nigra
10930,Scan,Hedera helix
10931,pseudoscan,Punica granatum
10932,photograph,Acer monspessulanum
10933,Scan,Euonymus europaeus
10934,Scan,Phillyrea angustifolia
10935,pseudoscan,Pistacia lentiscus
10936,Scan,Acer campestre
10937,Scan,Phillyrea angustifolia
10938,Scan,Rhamnus cathartica
10939,Scan,Phillyrea angustifolia
10940,Scan,Phillyrea angustifolia
10941,pseudoscan,Phillyrea angustifolia
10942,pseudoscan,Ulmus minor
10943,Scan,Quercus petraea
10944,Scan,Acer campestre
10945,photograph,Crataegus monogyna
10946,pseudoscan,Populus alba
10947,pseudoscan,Juniperus oxycedrus
10948,Scan,Phillyrea angustifolia
10949,photograph,Alnus glutinosa
10950,Scan,Sorbus domestica
10951,pseudoscan,Ulmus minor
10952,Scan,Betula pubescens
10953,Scan,Acer campestre
10954,Scan,Punica granatum
10955,pseudoscan,Ginkgo biloba
10956,photograph,Diospyros kaki
10957,pseudoscan,Robinia pseudoacacia
10958,pseudoscan,Pittosporum tobira
10959,Scan,Phillyrea angustifolia
10960,pseudoscan,Juniperus oxycedrus
10961,photograph,Viburnum tinus
10962,Scan,Sorbus intermedia
10963,Scan,Salix caprea
10964,Scan,Acer monspessulanum
10965,Scan,Phillyrea angustifolia
10966,pseudoscan,Acer opalus
10967,Scan,Ostrya carpinifolia
10968,Scan,Acer opalus
10969,Scan,Buxus sempervirens
1097,pseudoscan,Rhus coriaria
10970,Scan,Phillyrea angustifolia
10971,Scan,Prunus laurocerasus
10972,Scan,Phillyrea angustifolia
10973,Scan,Robinia pseudoacacia
10974,Scan,Viburnum opulus
10975,photograph,Juglans regia
10976,Scan,Cotinus coggygria
10977,photograph,Ilex aquifolium
10978,photograph,Ginkgo biloba
10979,pseudoscan,Viburnum opulus
10980,pseudoscan,Rhus coriaria
10981,pseudoscan,Carpinus betulus
10982,Scan,Liriodendron tulipifera
10983,pseudoscan,Daphne cneorum
10984,Scan,Fagus sylvatica
10985,Scan,Prunus laurocerasus
10986,Scan,Koelreuteria paniculata
10987,Scan,Celtis australis
10988,Scan,Quercus petraea
10989,pseudoscan,Phillyrea angustifolia
10990,Scan,Acer campestre
10991,pseudoscan,Rhus coriaria
10992,Scan,Platanus x hispanica
10993,Scan,Quercus robur
10994,photograph,Hedera helix
10995,Scan,Pittosporum tobira
10996,Scan,Hedera helix
10997,pseudoscan,Prunus laurocerasus
10998,Scan,Colutea arborescens
10999,Scan,Celtis australis
11000,Scan,Prunus avium
11001,Scan,Morus alba
11002,Scan,Arbutus unedo
11003,Scan,Colutea arborescens
11004,Scan,Morus alba
11005,Scan,Corylus avellana
11006,Scan,Pistacia terebinthus
11007,pseudoscan,Juniperus oxycedrus
11008,Scan,Olea europaea
11009,pseudoscan,Quercus palustris
11010,photograph,Corylus avellana
11011,Scan,Tilia platyphyllos
11012,photograph,Quercus pubescens
11013,pseudoscan,Rhus coriaria
11014,Scan,Buxus sempervirens
11015,Scan,Ginkgo biloba
11016,Scan,Acer negundo
11017,photograph,Albizia julibrissin
11018,Scan,Phillyrea angustifolia
11019,Scan,Rhamnus alaternus
11020,Scan,Phillyrea angustifolia
11021,Scan,Ulmus minor
11022,pseudoscan,Ruscus aculeatus
11023,Scan,Celtis australis
11024,photograph,Quercus ilex
11025,pseudoscan,Juniperus oxycedrus
11026,photograph,Betula pendula
11027,Scan,Gleditsia triacanthos
11028,pseudoscan,Carpinus betulus
11029,Scan,Fraxinus ornus
11030,pseudoscan,Cornus sanguinea
11031,photograph,Tilia platyphyllos
11032,pseudoscan,Populus nigra
11033,pseudoscan,Sorbus aria
11034,photograph,Cornus mas
11035,photograph,Fagus sylvatica
11036,Scan,Cornus mas
11037,Scan,Alnus cordata
11038,photograph,Hedera helix
11039,Scan,Cotinus coggygria
11040,Scan,Cercis siliquastrum
11041,Scan,Euonymus europaeus
11042,pseudoscan,Daphne cneorum
11043,Scan,Prunus spinosa
11044,pseudoscan,Pittosporum tenuifolium
11045,photograph,Nerium oleander
11046,Scan,Phillyrea angustifolia
11047,pseudoscan,Fraxinus angustifolia
11048,Scan,Phillyrea angustifolia
11049,Scan,Fraxinus excelsior
11050,Scan,Ostrya carpinifolia
11051,Scan,Populus tremula
11052,Scan,Populus nigra
11053,Scan,Cercis siliquastrum
11054,pseudoscan,Cornus sanguinea
11055,Scan,Acer campestre
11056,Scan,Phillyrea angustifolia
11057,pseudoscan,Ligustrum vulgare
11058,Scan,Punica granatum
11059,pseudoscan,Diospyros kaki
11060,Scan,Phillyrea angustifolia
11061,pseudoscan,Euphorbia characias
11062,Scan,Acer campestre
11063,Scan,Phillyrea angustifolia
11064,Scan,Olea europaea
11065,photograph,Acer platanoides
11066,Scan,Alnus cordata
11067,photograph,Acer opalus
11068,pseudoscan,Quercus pubescens
11069,Scan,Prunus avium
11070,Scan,Viburnum tinus
11071,Scan,Acer monspessulanum
11072,Scan,Ulmus minor
11073,Scan,Quercus ilex
11074,Scan,Platanus x hispanica
11075,Scan,Phillyrea angustifolia
11076,pseudoscan,Juniperus oxycedrus
11077,pseudoscan,Cotinus coggygria
11078,Scan,Crataegus monogyna
11079,Scan,Viburnum tinus
11080,pseudoscan,Phillyrea angustifolia
11081,Scan,Euonymus europaeus
11082,pseudoscan,Viburnum opulus
11083,pseudoscan,Fagus sylvatica
11084,Scan,Celtis australis
11085,Scan,Buddleja davidii
11086,pseudoscan,Cornus sanguinea
11087,pseudoscan,Quercus pubescens
11088,pseudoscan,Pistacia terebinthus
11089,pseudoscan,Phillyrea angustifolia
1109,Scan,Quercus robur
11090,photograph,Viburnum tinus
11091,Scan,Arbutus unedo
11092,pseudoscan,Cotinus coggygria
11093,photograph,Laurus nobilis
11094,Scan,Betula pubescens
11095,photograph,Ficus carica
11096,Scan,Fraxinus angustifolia
11097,pseudoscan,Quercus pubescens
11098,pseudoscan,Ulmus minor
11099,pseudoscan,Rhus coriaria
11100,Scan,Ficus carica
11101,Scan,Cornus mas
11102,Scan,Phillyrea angustifolia
11103,pseudoscan,Ulmus minor
11104,Scan,Quercus petraea
11105,photograph,Pistacia terebinthus
11106,Scan,Cercis siliquastrum
11107,Scan,Salix alba
11108,pseudoscan,Ruscus aculeatus
11109,Scan,Acer platanoides
11110,Scan,Populus tremula
11111,pseudoscan,Prunus laurocerasus
11112,Scan,Buddleja davidii
11113,pseudoscan,Viburnum opulus
11114,Scan,Quercus ilex
11115,Scan,Celtis australis
11116,Scan,Sorbus domestica
11117,photograph,Syringa vulgaris
11118,pseudoscan,Buddleja davidii
11119,Scan,Capparis spinosa
11120,photograph,Magnolia grandiflora
11121,photograph,Fraxinus excelsior
11122,Scan,Laburnum anagyroides
11123,Scan,Salix cinerea
11124,pseudoscan,Crataegus laevigata
11125,Scan,Alnus cordata
11126,pseudoscan,Populus alba
11127,photograph,Sophora japonica
11128,Scan,Phillyrea angustifolia
11129,Scan,Sorbus domestica
1113,photograph,Tilia platyphyllos
11130,pseudoscan,Populus alba
11131,Scan,Olea europaea
11132,pseudoscan,Rhus coriaria
11133,Scan,Acer campestre
11134,photograph,Corylus avellana
11135,Scan,Juniperus oxycedrus
11136,Scan,Phillyrea angustifolia
11137,Scan,Phillyrea angustifolia
11138,pseudoscan,Buddleja davidii
11139,Scan,Vitex agnus-castus
11140,Scan,Robinia pseudoacacia
11141,Scan,Sophora japonica
11142,Scan,Phillyrea angustifolia
11143,Scan,Rhamnus cathartica
11144,pseudoscan,Platanus x hispanica
11145,photograph,Hedera helix
11146,Scan,Castanea sativa
11147,Scan,Liriodendron tulipifera
11148,pseudoscan,Ruscus aculeatus
11149,pseudoscan,Buddleja davidii
11150,Scan,Acer campestre
11151,Scan,Prunus spinosa
11152,Scan,Buddleja davidii
11153,Scan,Corylus avellana
11154,photograph,Hedera helix
11155,Scan,Populus nigra
11156,photograph,Quercus coccifera
11157,pseudoscan,Euphorbia characias
11158,Scan,Acer campestre
11159,photograph,Cercis siliquastrum
11160,Scan,Cornus mas
11161,Scan,Ficus carica
11162,Scan,Ficus carica
11163,Scan,Phillyrea angustifolia
11164,Scan,Fraxinus ornus
11165,Scan,Alnus glutinosa
11166,Scan,Populus tremula
11167,Scan,Juniperus oxycedrus
11168,Scan,Populus nigra
11169,photograph,Hedera helix
1117,photograph,Celtis australis
11170,Scan,Euonymus europaeus
11171,Scan,Ruscus aculeatus
11172,Scan,Phillyrea angustifolia
11173,Scan,Quercus robur
11174,pseudoscan,Populus alba
11175,pseudoscan,Olea europaea
11176,photograph,Acer campestre
11177,Scan,Hedera helix
11178,Scan,Acer monspessulanum
11179,pseudoscan,Cornus sanguinea
11180,Scan,Acer platanoides
11181,Scan,Acer negundo
11182,pseudoscan,Rhus coriaria
11183,Scan,Fraxinus angustifolia
11184,Scan,Cercis siliquastrum
11185,photograph,Pittosporum tobira
11186,Scan,Ostrya carpinifolia
11187,Scan,Rhamnus cathartica
11188,Scan,Juglans regia
11189,photograph,Gleditsia triacanthos
11190,photograph,Pittosporum tobira
11191,pseudoscan,Ulmus minor
11192,Scan,Celtis australis
11193,pseudoscan,Alnus glutinosa
11194,photograph,Laurus nobilis
11195,Scan,Acer campestre
11196,pseudoscan,Betula pendula
11197,pseudoscan,Populus alba
11198,photograph,Cercis siliquastrum
11199,Scan,Cercis siliquastrum
1120,photograph,Ficus carica
11200,pseudoscan,Nerium oleander
11201,Scan,Olea europaea
11202,pseudoscan,Viburnum opulus
11203,Scan,Betula pubescens
11204,Scan,Capparis spinosa
11205,photograph,Laurus nobilis
11206,pseudoscan,Populus alba
11207,Scan,Magnolia grandiflora
11208,pseudoscan,Photinia serrulata
11209,Scan,Castanea sativa
11210,Scan,Hedera helix
11211,pseudoscan,Viburnum tinus
11212,Scan,Sorbus domestica
11213,pseudoscan,Euphorbia characias
11214,Scan,Carpinus betulus
11215,Scan,Phillyrea angustifolia
11216,pseudoscan,Quercus palustris
11217,pseudoscan,Rhus coriaria
11218,photograph,Ulmus minor
11219,Scan,Koelreuteria paniculata
11220,pseudoscan,Fagus sylvatica
11221,photograph,Corylus avellana
11222,Scan,Acer campestre
11223,Scan,Nerium oleander
11224,pseudoscan,Acer pseudoplatanus
11225,Scan,Robinia pseudoacacia
11226,Scan,Populus nigra
11227,Scan,Phillyrea angustifolia
11228,pseudoscan,Viburnum opulus
11229,photograph,Corylus avellana
11230,photograph,Acer platanoides
11231,Scan,Viburnum tinus
11232,Scan,Quercus cerris
11233,photograph,Celtis australis
11234,Scan,Buddleja davidii
11235,pseudoscan,Cotinus coggygria
11236,pseudoscan,Pistacia terebinthus
11237,Scan,Liquidambar styraciflua
11238,photograph,Pittosporum tobira
11239,Scan,Corylus avellana
11240,photograph,Juglans regia
11241,pseudoscan,Laburnum anagyroides
11242,pseudoscan,Ruscus aculeatus
11243,pseudoscan,Cornus sanguinea
11244,Scan,Aesculus hippocastanum
11245,pseudoscan,Elaeagnus angustifolia
11246,photograph,Hedera helix
11247,Scan,Cercis siliquastrum
11248,photograph,Laurus nobilis
11249,Scan,Phillyrea angustifolia
1125,Scan,Photinia serrulata
11250,pseudoscan,Ginkgo biloba
11251,Scan,Quercus cerris
11252,Scan,Castanea sativa
11253,Scan,Quercus cerris
11254,Scan,Viburnum tinus
11255,Scan,Euphorbia characias
11256,Scan,Ruscus aculeatus
11257,Scan,Populus tremula
11258,Scan,Robinia pseudoacacia
11259,Scan,Populus nigra
11260,Scan,Platanus x hispanica
11261,Scan,Cercis siliquastrum
11262,pseudoscan,Ulmus minor
11263,photograph,Diospyros kaki
11264,pseudoscan,Populus alba
11265,Scan,Betula pubescens
11266,Scan,Aesculus hippocastanum
11267,pseudoscan,Pittosporum tobira
11268,Scan,Fraxinus angustifolia
11269,Scan,Corylus avellana
11270,Scan,Celtis australis
11271,Scan,Olea europaea
11272,Scan,Viburnum opulus
11273,Scan,Punica granatum
11274,Scan,Pistacia terebinthus
11275,pseudoscan,Broussonetia papyrifera
11276,Scan,Olea europaea
11277,pseudoscan,Rhus coriaria
11278,Scan,Ulmus minor
11279,pseudoscan,Ruscus aculeatus
11280,pseudoscan,Liriodendron tulipifera
11281,Scan,Phillyrea angustifolia
11282,Scan,Alnus cordata
11283,photograph,Ailanthus altissima
11284,pseudoscan,Pittosporum tobira
11285,Scan,Prunus avium
11286,pseudoscan,Populus alba
11287,Scan,Corylus avellana
11288,Scan,Cornus mas
11289,Scan,Phillyrea angustifolia
11290,pseudoscan,Ficus carica
11291,pseudoscan,Phillyrea angustifolia
11292,pseudoscan,Fraxinus excelsior
11293,Scan,Aesculus hippocastanum
11294,photograph,Cercis siliquastrum
11295,pseudoscan,Rhamnus alaternus
11296,pseudoscan,Ulmus minor
11297,Scan,Liriodendron tulipifera
11298,photograph,Fraxinus excelsior
11299,photograph,Celtis australis
113,Scan,Olea europaea
11300,Scan,Sorbus domestica
11301,photograph,Quercus ilex
11302,pseudoscan,Populus nigra
11303,photograph,Tilia cordata
11304,pseudoscan,Buxus sempervirens
11305,pseudoscan,Ulmus minor
11306,pseudoscan,Arbutus unedo
11307,Scan,Robinia pseudoacacia
11308,Scan,Cornus sanguinea
11309,pseudoscan,Ruscus aculeatus
11310,pseudoscan,Magnolia grandiflora
11311,photograph,Crataegus monogyna
11312,pseudoscan,Acer negundo
11313,pseudoscan,Phillyrea angustifolia
11314,photograph,Olea europaea
11315,pseudoscan,Elaeagnus angustifolia
11316,pseudoscan,Punica granatum
11317,Scan,Hedera helix
11318,Scan,Corylus avellana
11319,Scan,Populus alba
11320,Scan,Phillyrea angustifolia
11321,pseudoscan,Viburnum opulus
11322,pseudoscan,Hedera helix
11323,photograph,Ailanthus altissima
11324,Scan,Betula utilis var. jacquemontii
11325,Scan,Fagus sylvatica
11326,Scan,Phillyrea angustifolia
11327,Scan,Crataegus monogyna
11328,photograph,Quercus ilex
11329,Scan,Hedera helix
1133,pseudoscan,Punica granatum
11330,pseudoscan,Quercus pubescens
11331,pseudoscan,Acer monspessulanum
11332,Scan,Syringa vulgaris
11333,Scan,Photinia serrulata
11334,pseudoscan,Ruscus aculeatus
11335,Scan,Arbutus unedo
11336,Scan,Malus sylvestris
11337,pseudoscan,Crataegus laevigata
11338,Scan,Prunus spinosa
11339,Scan,Fraxinus ornus
1134,Scan,Alnus cordata
11340,pseudoscan,Punica granatum
11341,pseudoscan,Cotinus coggygria
11342,Scan,Crataegus monogyna
11343,Scan,Phillyrea angustifolia
11344,pseudoscan,Populus nigra
11345,Scan,Juniperus oxycedrus
11346,photograph,Carpinus betulus
11347,pseudoscan,Juglans nigra
11348,Scan,Phillyrea angustifolia
11349,pseudoscan,Pittosporum tobira
1135,pseudoscan,Ailanthus altissima
11350,pseudoscan,Fagus sylvatica
11351,Scan,Betula utilis var. jacquemontii
11352,pseudoscan,Phillyrea angustifolia
11353,Scan,Pistacia terebinthus
11354,photograph,Eriobotrya japonica
11355,Scan,Euphorbia characias
11356,pseudoscan,Corylus avellana
11357,photograph,Nerium oleander
11358,photograph,Nerium oleander
11359,Scan,Phillyrea angustifolia
11360,Scan,Cercis siliquastrum
11361,pseudoscan,Prunus laurocerasus
11362,pseudoscan,Sophora japonica
11363,photograph,Pittosporum tobira
11364,pseudoscan,Quercus ilex
11365,Scan,Celtis australis
11366,photograph,Tilia platyphyllos
11367,pseudoscan,Ruscus aculeatus
11368,pseudoscan,Phillyrea angustifolia
11369,Scan,Juniperus oxycedrus
11370,Scan,Phillyrea angustifolia
11371,pseudoscan,Ginkgo biloba
11372,Scan,Phillyrea angustifolia
11373,Scan,Morus alba
11374,pseudoscan,Ulmus minor
11375,Scan,Acer pseudoplatanus
11376,Scan,Phillyrea angustifolia
11377,Scan,Fraxinus excelsior
11378,Scan,Juglans regia
11379,Scan,Sorbus domestica
11380,Scan,Celtis australis
11381,pseudoscan,Phillyrea angustifolia
11382,pseudoscan,Ruscus aculeatus
11383,Scan,Quercus robur
11384,photograph,Punica granatum
11385,photograph,Tilia cordata
11386,Scan,Betula pendula
11387,Scan,Quercus ilex
11388,Scan,Liquidambar styraciflua
11389,Scan,Quercus petraea
11390,photograph,Ailanthus altissima
11391,Scan,Euonymus europaeus
11392,Scan,Arbutus unedo
11393,photograph,Pittosporum tobira
11394,Scan,Capparis spinosa
11395,pseudoscan,Cercis siliquastrum
11396,photograph,Aesculus hippocastanum
11397,pseudoscan,Cornus mas
11398,pseudoscan,Ruscus aculeatus
11399,pseudoscan,Photinia serrulata
114,pseudoscan,Ulmus minor
11400,photograph,Pistacia lentiscus
11401,Scan,Cercis siliquastrum
11402,Scan,Populus alba
11403,Scan,Hedera helix
11404,Scan,Acer monspessulanum
11405,pseudoscan,Platanus x hispanica
11406,Scan,Euonymus europaeus
11407,photograph,Punica granatum
11408,pseudoscan,Ruscus aculeatus
11409,pseudoscan,Populus nigra
11410,Scan,Robinia pseudoacacia
11411,pseudoscan,Euphorbia characias
11412,pseudoscan,Quercus pubescens
11413,photograph,Acer opalus
11414,pseudoscan,Robinia pseudoacacia
11415,Scan,Gleditsia triacanthos
11416,Scan,Liquidambar styraciflua
11417,Scan,Quercus cerris
11418,photograph,Pittosporum tobira
11419,Scan,Populus nigra
11420,pseudoscan,Punica granatum
11421,Scan,Tilia platyphyllos
11422,Scan,Robinia pseudoacacia
11423,Scan,Robinia pseudoacacia
11424,pseudoscan,Ruscus aculeatus
11425,photograph,Laurus nobilis
11426,Scan,Cotinus coggygria
11427,pseudoscan,Populus nigra
11428,Scan,Tilia platyphyllos
11429,Scan,Euonymus europaeus
11430,Scan,Quercus robur
11431,Scan,Populus tremula
11432,pseudoscan,Sophora japonica
11433,Scan,Sorbus torminalis
11434,pseudoscan,Cornus mas
11435,Scan,Celtis australis
11436,pseudoscan,Populus nigra
11437,Scan,Corylus avellana
11438,photograph,Pittosporum tobira
11439,Scan,Phillyrea angustifolia
11440,photograph,Celtis australis
11441,Scan,Pistacia terebinthus
11442,Scan,Celtis australis
11443,Scan,Populus tremula
11444,Scan,Carpinus betulus
11445,pseudoscan,Pistacia lentiscus
11446,pseudoscan,Populus alba
11447,photograph,Laurus nobilis
11448,pseudoscan,Juniperus oxycedrus
11449,Scan,Juglans regia
11450,pseudoscan,Ulmus minor
11451,Scan,Populus tremula
11452,pseudoscan,Cercis siliquastrum
11453,Scan,Hedera helix
11454,Scan,Capparis spinosa
11455,photograph,Carpinus betulus
11456,Scan,Corylus avellana
11457,Scan,Morus nigra
11458,Scan,Celtis australis
11459,Scan,Juniperus oxycedrus
11460,Scan,Ulmus laevis
11461,Scan,Crataegus monogyna
11462,Scan,Euonymus europaeus
11463,pseudoscan,Magnolia grandiflora
11464,photograph,Fraxinus excelsior
11465,Scan,Broussonetia papyrifera
11466,Scan,Quercus cerris
11467,pseudoscan,Populus alba
11468,Scan,Cerasus mahaleb
11469,photograph,Juglans regia
11470,pseudoscan,Cercis siliquastrum
11471,Scan,Juniperus oxycedrus
11472,Scan,Olea europaea
11473,photograph,Nerium oleander
11474,pseudoscan,Punica granatum
11475,Scan,Platanus x hispanica
11476,pseudoscan,Daphne cneorum
11477,pseudoscan,Viburnum tinus
11478,Scan,Buddleja davidii
11479,photograph,Alnus glutinosa
1148,Scan,Cercis siliquastrum
11480,Scan,Castanea sativa
11481,Scan,Phillyrea angustifolia
11482,photograph,Celtis australis
11483,Scan,Phillyrea angustifolia
11484,Scan,Alnus glutinosa
11485,pseudoscan,Ulmus minor
11486,Scan,Euonymus europaeus
11487,Scan,Phillyrea angustifolia
11488,pseudoscan,Punica granatum
11489,photograph,Ulmus minor
11490,Scan,Juniperus oxycedrus
11491,pseudoscan,Populus alba
11492,Scan,Juniperus oxycedrus
11493,Scan,Euphorbia characias
11494,Scan,Prunus laurocerasus
11495,pseudoscan,Gleditsia triacanthos
11496,Scan,Salix alba
11497,pseudoscan,Viburnum opulus
11498,Scan,Corylus avellana
11499,Scan,Corylus avellana
11500,Scan,Olea europaea
11501,pseudoscan,Castanea sativa
11502,pseudoscan,Ailanthus altissima
11503,Scan,Pistacia terebinthus
11504,Scan,Acer campestre
11505,Scan,Quercus ilex
11506,Scan,Pistacia lentiscus
11507,Scan,Tilia platyphyllos
11508,Scan,Acer negundo
11509,photograph,Acer opalus
1151,Scan,Sorbus domestica
11510,Scan,Arbutus unedo
11511,Scan,Salix alba
11512,Scan,Cercis siliquastrum
11513,Scan,Olea europaea
11514,pseudoscan,Ruscus aculeatus
11515,Scan,Olea europaea
11516,pseudoscan,Ulmus minor
11517,Scan,Acer saccharinum
11518,Scan,Juniperus oxycedrus
11519,pseudoscan,Broussonetia papyrifera
11520,pseudoscan,Populus nigra
11521,Scan,Viburnum lantana
11522,Scan,Phillyrea angustifolia
11523,photograph,Laurus nobilis
11524,Scan,Phillyrea angustifolia
11525,photograph,Hedera helix
11526,Scan,Acer monspessulanum
11527,pseudoscan,Ruscus aculeatus
11528,Scan,Malus sylvestris
11529,Scan,Morus nigra
11530,Scan,Corylus avellana
11531,Scan,Olea europaea
11532,Scan,Phillyrea angustifolia
11533,Scan,Fraxinus angustifolia
11534,Scan,Hedera helix
11535,Scan,Ilex aquifolium
11536,Scan,Ligustrum vulgare
