image_path,image_type,class
imageclef2012/FourniApresCLEF2012/data/train\8449.jpg,Scan,Juglans regia
imageclef2012/FourniApresCLEF2012/data/train\845.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\8450.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\8451.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\8452.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\8453.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\8454.jpg,Scan,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\8456.jpg,Scan,Juglans nigra
imageclef2012/FourniApresCLEF2012/data/train\8457.jpg,Scan,Quercus pubescens
imageclef2012/FourniApresCLEF2012/data/train\8458.jpg,pseudoscan,Morus alba
imageclef2012/FourniApresCLEF2012/data/train\8459.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\846.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\8460.jpg,Scan,Alnus glutinosa
imageclef2012/FourniApresCLEF2012/data/train\8461.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\8462.jpg,Scan,Prunus laurocerasus
imageclef2012/FourniApresCLEF2012/data/train\8465.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8467.jpg,photograph,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\8468.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\8469.jpg,photograph,Quercus pubescens
imageclef2012/FourniApresCLEF2012/data/train\8470.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\8471.jpg,Scan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/train\8474.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/train\8475.jpg,Scan,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\8476.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\8478.jpg,photograph,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\848.jpg,Scan,Viburnum opulus
imageclef2012/FourniApresCLEF2012/data/train\8480.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8481.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8482.jpg,Scan,Aesculus hippocastanum
imageclef2012/FourniApresCLEF2012/data/train\8483.jpg,photograph,Quercus pubescens
imageclef2012/FourniApresCLEF2012/data/train\8484.jpg,Scan,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/train\8485.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8486.jpg,photograph,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8487.jpg,photograph,Fraxinus excelsior
imageclef2012/FourniApresCLEF2012/data/train\8488.jpg,Scan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/train\8489.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\849.jpg,Scan,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/train\8490.jpg,pseudoscan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\8491.jpg,Scan,Acer pseudoplatanus
imageclef2012/FourniApresCLEF2012/data/train\8492.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\8494.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\8495.jpg,Scan,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\8496.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/train\8497.jpg,Scan,Sophora japonica
imageclef2012/FourniApresCLEF2012/data/train\8498.jpg,pseudoscan,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\8499.jpg,Scan,Punica granatum
imageclef2012/FourniApresCLEF2012/data/train\85.jpg,pseudoscan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\850.jpg,Scan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/train\8500.jpg,Scan,Malus sylvestris
imageclef2012/FourniApresCLEF2012/data/train\8501.jpg,Scan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\8502.jpg,pseudoscan,Morus alba
imageclef2012/FourniApresCLEF2012/data/train\8503.jpg,pseudoscan,Crataegus laevigata
imageclef2012/FourniApresCLEF2012/data/train\8504.jpg,photograph,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\8505.jpg,pseudoscan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\8506.jpg,pseudoscan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\8508.jpg,Scan,Sorbus domestica
imageclef2012/FourniApresCLEF2012/data/train\8509.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\851.jpg,Scan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\8510.jpg,pseudoscan,Elaeagnus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\8511.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\8512.jpg,pseudoscan,Rhus typhina
imageclef2012/FourniApresCLEF2012/data/train\8513.jpg,photograph,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\8515.jpg,photograph,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\8516.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8517.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\8519.jpg,pseudoscan,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/train\852.jpg,pseudoscan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\8520.jpg,photograph,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/train\8522.jpg,Scan,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/train\8523.jpg,pseudoscan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\8524.jpg,pseudoscan,Rhus typhina
imageclef2012/FourniApresCLEF2012/data/train\8525.jpg,Scan,Photinia serrulata
imageclef2012/FourniApresCLEF2012/data/train\8526.jpg,Scan,Laburnum anagyroides
imageclef2012/FourniApresCLEF2012/data/train\8527.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\8528.jpg,photograph,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/train\8529.jpg,Scan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\853.jpg,photograph,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\8530.jpg,pseudoscan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\8531.jpg,photograph,Acer platanoides
imageclef2012/FourniApresCLEF2012/data/train\8532.jpg,pseudoscan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\8533.jpg,pseudoscan,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\8534.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\8535.jpg,Scan,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/train\8536.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8537.jpg,pseudoscan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/train\8539.jpg,Scan,Mespilus germanica
imageclef2012/FourniApresCLEF2012/data/train\854.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\8540.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\8541.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8542.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8543.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\8544.jpg,photograph,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\8545.jpg,pseudoscan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8547.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\8550.jpg,pseudoscan,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\8551.jpg,pseudoscan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\8552.jpg,Scan,Photinia serrulata
imageclef2012/FourniApresCLEF2012/data/train\8553.jpg,Scan,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\8554.jpg,Scan,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/train\8555.jpg,Scan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\8556.jpg,photograph,Ailanthus altissima
imageclef2012/FourniApresCLEF2012/data/train\8557.jpg,Scan,Diospyros kaki
imageclef2012/FourniApresCLEF2012/data/train\8560.jpg,Scan,Ficus carica
imageclef2012/FourniApresCLEF2012/data/train\8561.jpg,Scan,Acer saccharinum
imageclef2012/FourniApresCLEF2012/data/train\8562.jpg,photograph,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\8563.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\8564.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\8565.jpg,photograph,Crataegus azarolus
imageclef2012/FourniApresCLEF2012/data/train\8566.jpg,Scan,Buddleja davidii
imageclef2012/FourniApresCLEF2012/data/train\8567.jpg,pseudoscan,Crataegus laevigata
imageclef2012/FourniApresCLEF2012/data/train\8568.jpg,photograph,Euonymus latifolius
imageclef2012/FourniApresCLEF2012/data/train\8569.jpg,pseudoscan,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/train\857.jpg,Scan,Ligustrum vulgare
imageclef2012/FourniApresCLEF2012/data/train\8570.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\8571.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\8572.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8573.jpg,Scan,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\8575.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\8577.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/train\8579.jpg,Scan,Salix alba
imageclef2012/FourniApresCLEF2012/data/train\858.jpg,photograph,Tilia platyphyllos
imageclef2012/FourniApresCLEF2012/data/train\8581.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\8582.jpg,pseudoscan,Sophora japonica
imageclef2012/FourniApresCLEF2012/data/train\8583.jpg,photograph,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/train\8584.jpg,Scan,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\8587.jpg,photograph,Sambucus nigra
imageclef2012/FourniApresCLEF2012/data/train\8588.jpg,Scan,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/train\8589.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\8590.jpg,Scan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\8592.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\8594.jpg,Scan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/train\8595.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\8596.jpg,Scan,Tilia platyphyllos
imageclef2012/FourniApresCLEF2012/data/train\8597.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\8598.jpg,photograph,Laburnum anagyroides
imageclef2012/FourniApresCLEF2012/data/train\86.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\860.jpg,Scan,Gleditsia triacanthos
imageclef2012/FourniApresCLEF2012/data/train\8600.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\8602.jpg,Scan,Betula utilis var. jacquemontii
imageclef2012/FourniApresCLEF2012/data/train\8603.jpg,pseudoscan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/train\8604.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\8606.jpg,Scan,Salix fragilis
imageclef2012/FourniApresCLEF2012/data/train\8609.jpg,Scan,Fraxinus angustifolia
imageclef2012/FourniApresCLEF2012/data/train\861.jpg,pseudoscan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8610.jpg,pseudoscan,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\8611.jpg,photograph,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8612.jpg,Scan,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\8614.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8616.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\8617.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\8618.jpg,Scan,Quercus petraea
imageclef2012/FourniApresCLEF2012/data/train\862.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\8620.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\8622.jpg,Scan,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\8623.jpg,photograph,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\8624.jpg,Scan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\8625.jpg,Scan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\8626.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\8627.jpg,photograph,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\8628.jpg,photograph,Albizia julibrissin
imageclef2012/FourniApresCLEF2012/data/train\8629.jpg,pseudoscan,Fraxinus excelsior
imageclef2012/FourniApresCLEF2012/data/train\863.jpg,Scan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/train\8630.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\8631.jpg,photograph,Albizia julibrissin
imageclef2012/FourniApresCLEF2012/data/train\8632.jpg,photograph,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\8633.jpg,pseudoscan,Rhus typhina
imageclef2012/FourniApresCLEF2012/data/train\8634.jpg,Scan,Prunus serotina
imageclef2012/FourniApresCLEF2012/data/train\8635.jpg,Scan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\8636.jpg,photograph,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/train\8637.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\8639.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8640.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\8643.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8644.jpg,pseudoscan,Acer opalus
imageclef2012/FourniApresCLEF2012/data/train\8645.jpg,photograph,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\8647.jpg,Scan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\8648.jpg,Scan,Albizia julibrissin
imageclef2012/FourniApresCLEF2012/data/train\865.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\8651.jpg,pseudoscan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\8652.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/train\8653.jpg,photograph,Crataegus monogyna
imageclef2012/FourniApresCLEF2012/data/train\8656.jpg,Scan,Photinia serrulata
imageclef2012/FourniApresCLEF2012/data/train\8657.jpg,photograph,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8658.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/train\866.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\8660.jpg,Scan,Sophora japonica
imageclef2012/FourniApresCLEF2012/data/train\8661.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8662.jpg,Scan,Viburnum lantana
imageclef2012/FourniApresCLEF2012/data/train\8663.jpg,Scan,Rhamnus cathartica
imageclef2012/FourniApresCLEF2012/data/train\8666.jpg,pseudoscan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\8667.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\8668.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\8669.jpg,photograph,Cercis siliquastrum
imageclef2012/FourniApresCLEF2012/data/train\8670.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\8671.jpg,Scan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\8672.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\8673.jpg,Scan,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\8674.jpg,Scan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\8675.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\8676.jpg,Scan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\8677.jpg,Scan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\8678.jpg,photograph,Quercus pubescens
imageclef2012/FourniApresCLEF2012/data/train\8679.jpg,photograph,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\868.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\8680.jpg,pseudoscan,Gleditsia triacanthos
imageclef2012/FourniApresCLEF2012/data/train\8681.jpg,photograph,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\8682.jpg,pseudoscan,Cornus mas
imageclef2012/FourniApresCLEF2012/data/train\8683.jpg,pseudoscan,Prunus avium
imageclef2012/FourniApresCLEF2012/data/train\8684.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/train\8685.jpg,Scan,Betula pendula
imageclef2012/FourniApresCLEF2012/data/train\8686.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\8688.jpg,Scan,Alnus glutinosa
imageclef2012/FourniApresCLEF2012/data/train\869.jpg,pseudoscan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\8690.jpg,Scan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/train\8691.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\8692.jpg,pseudoscan,Populus alba
imageclef2012/FourniApresCLEF2012/data/train\8693.jpg,Scan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/train\8695.jpg,Scan,Acer campestre
imageclef2012/FourniApresCLEF2012/data/train\8696.jpg,Scan,Quercus petraea
imageclef2012/FourniApresCLEF2012/data/train\8697.jpg,Scan,Broussonetia papyrifera
imageclef2012/FourniApresCLEF2012/data/train\8698.jpg,Scan,Mespilus germanica
imageclef2012/FourniApresCLEF2012/data/train\8699.jpg,Scan,Liquidambar styraciflua
imageclef2012/FourniApresCLEF2012/data/train\87.jpg,photograph,Laurus nobilis
imageclef2012/FourniApresCLEF2012/data/train\870.jpg,photograph,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\8700.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8701.jpg,Scan,Olea europaea
imageclef2012/FourniApresCLEF2012/data/train\8702.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\8704.jpg,Scan,Malus sylvestris
imageclef2012/FourniApresCLEF2012/data/train\8705.jpg,Scan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\8708.jpg,photograph,Pittosporum tobira
imageclef2012/FourniApresCLEF2012/data/train\8709.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\8710.jpg,pseudoscan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\8713.jpg,pseudoscan,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\8716.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\8717.jpg,Scan,Quercus petraea
imageclef2012/FourniApresCLEF2012/data/train\8718.jpg,pseudoscan,Ilex aquifolium
imageclef2012/FourniApresCLEF2012/data/train\8719.jpg,Scan,Alnus glutinosa
imageclef2012/FourniApresCLEF2012/data/train\872.jpg,pseudoscan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\8720.jpg,Scan,Ruscus aculeatus
imageclef2012/FourniApresCLEF2012/data/train\8722.jpg,pseudoscan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\8723.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\8724.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\8725.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8726.jpg,photograph,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\8728.jpg,photograph,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\8729.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\8730.jpg,Scan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/train\8732.jpg,pseudoscan,Juglans nigra
imageclef2012/FourniApresCLEF2012/data/train\8733.jpg,Scan,Populus nigra
imageclef2012/FourniApresCLEF2012/data/train\8734.jpg,Scan,Liriodendron tulipifera
imageclef2012/FourniApresCLEF2012/data/train\8735.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\8737.jpg,Scan,Quercus robur
imageclef2012/FourniApresCLEF2012/data/train\8739.jpg,Scan,Rhus coriaria
imageclef2012/FourniApresCLEF2012/data/train\8740.jpg,pseudoscan,Prunus dulcis
imageclef2012/FourniApresCLEF2012/data/train\8741.jpg,Scan,Syringa vulgaris
imageclef2012/FourniApresCLEF2012/data/train\8743.jpg,Scan,Magnolia grandiflora
imageclef2012/FourniApresCLEF2012/data/train\8744.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/train\8745.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\8747.jpg,Scan,Tilia platyphyllos
imageclef2012/FourniApresCLEF2012/data/train\8748.jpg,pseudoscan,Gleditsia triacanthos
imageclef2012/FourniApresCLEF2012/data/train\8749.jpg,Scan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/train\8750.jpg,Scan,Juglans regia
imageclef2012/FourniApresCLEF2012/data/train\8751.jpg,photograph,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\8752.jpg,Scan,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\8753.jpg,pseudoscan,Celtis australis
imageclef2012/FourniApresCLEF2012/data/train\8754.jpg,Scan,Ligustrum vulgare
imageclef2012/FourniApresCLEF2012/data/train\8755.jpg,Scan,Viburnum tinus
imageclef2012/FourniApresCLEF2012/data/train\8756.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/train\8757.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8758.jpg,pseudoscan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\8759.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\876.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\8760.jpg,photograph,Corylus avellana
imageclef2012/FourniApresCLEF2012/data/train\8761.jpg,Scan,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8762.jpg,Scan,Paliurus spina-christi
imageclef2012/FourniApresCLEF2012/data/train\8763.jpg,Scan,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/train\8766.jpg,pseudoscan,Phillyrea angustifolia
imageclef2012/FourniApresCLEF2012/data/train\8767.jpg,photograph,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\8768.jpg,Scan,Populus tremula
imageclef2012/FourniApresCLEF2012/data/train\8770.jpg,pseudoscan,Platanus x hispanica
imageclef2012/FourniApresCLEF2012/data/train\8771.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\8772.jpg,Scan,Quercus rubra
imageclef2012/FourniApresCLEF2012/data/train\8773.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\8774.jpg,Scan,Acer platanoides
imageclef2012/FourniApresCLEF2012/data/train\8775.jpg,Scan,Quercus coccifera
imageclef2012/FourniApresCLEF2012/data/train\8776.jpg,pseudoscan,Euphorbia characias
imageclef2012/FourniApresCLEF2012/data/train\8777.jpg,pseudoscan,Acer monspessulanum
imageclef2012/FourniApresCLEF2012/data/train\8779.jpg,Scan,Laburnum anagyroides
imageclef2012/FourniApresCLEF2012/data/train\878.jpg,Scan,Pittosporum tenuifolium
imageclef2012/FourniApresCLEF2012/data/train\8780.jpg,pseudoscan,Punica granatum
imageclef2012/FourniApresCLEF2012/data/train\8781.jpg,Scan,Buxus sempervirens
imageclef2012/FourniApresCLEF2012/data/train\8782.jpg,Scan,Juniperus oxycedrus
imageclef2012/FourniApresCLEF2012/data/train\8783.jpg,Scan,Ulmus minor
imageclef2012/FourniApresCLEF2012/data/train\8784.jpg,photograph,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\8785.jpg,pseudoscan,Pistacia terebinthus
imageclef2012/FourniApresCLEF2012/data/train\8786.jpg,pseudoscan,Quercus petraea
imageclef2012/FourniApresCLEF2012/data/train\8787.jpg,Scan,Paliurus spina-christi
imageclef2012/FourniApresCLEF2012/data/train\8788.jpg,Scan,Castanea sativa
imageclef2012/FourniApresCLEF2012/data/train\8789.jpg,pseudoscan,Eriobotrya japonica
imageclef2012/FourniApresCLEF2012/data/train\879.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\8791.jpg,Scan,Pistacia lentiscus
imageclef2012/FourniApresCLEF2012/data/train\8792.jpg,Scan,Robinia pseudoacacia
imageclef2012/FourniApresCLEF2012/data/train\8793.jpg,pseudoscan,Daphne cneorum
imageclef2012/FourniApresCLEF2012/data/train\8794.jpg,Scan,Paliurus spina-christi
imageclef2012/FourniApresCLEF2012/data/train\8795.jpg,Scan,Hedera helix
imageclef2012/FourniApresCLEF2012/data/train\8796.jpg,photograph,Quercus ilex
imageclef2012/FourniApresCLEF2012/data/train\8797.jpg,Scan,Quercus palustris
imageclef2012/FourniApresCLEF2012/data/train\8798.jpg,Scan,Betula utilis var. jacquemontii
imageclef2012/FourniApresCLEF2012/data/train\8799.jpg,pseudoscan,Melia azedarach
imageclef2012/FourniApresCLEF2012/data/train\88.jpg,Scan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\880.jpg,Scan,Rhamnus alaternus
imageclef2012/FourniApresCLEF2012/data/train\8800.jpg,Scan,Cerasus mahaleb
imageclef2012/FourniApresCLEF2012/data/train\8801.jpg,Scan,Carpinus betulus
imageclef2012/FourniApresCLEF2012/data/train\8802.jpg,Scan,Cotinus coggygria
imageclef2012/FourniApresCLEF2012/data/train\8803.jpg,pseudoscan,Ginkgo biloba
imageclef2012/FourniApresCLEF2012/data/train\8804.jpg,Scan,Nerium oleander
imageclef2012/FourniApresCLEF2012/data/train\8805.jpg,pseudoscan,Vitex agnus-castus
imageclef2012/FourniApresCLEF2012/data/train\8806.jpg,Scan,Eriobotrya japonica
