image_path,image_type,class
7906,Scan,Acer negundo
7907,photograph,Crataegus monogyna
7908,Scan,Quercus palustris
7909,photograph,Quercus ilex
791,Scan,Betula pendula
7911,Scan,Pittosporum tobira
7912,Scan,Quercus petraea
7916,Scan,Acer opalus
7917,Scan,Pittosporum tenuifolium
7918,Scan,Juglans regia
7919,Scan,Syringa vulgaris
792,pseudoscan,Acer platanoides
7920,Scan,Prunus laurocerasus
7921,Scan,Alnus cordata
7922,photograph,Diospyros kaki
7923,pseudoscan,Ulmus minor
7924,Scan,Betula pendula
7925,pseudoscan,Pittosporum tobira
7926,pseudoscan,Cotinus coggygria
7927,photograph,Laurus nobilis
7928,Scan,Viburnum tinus
7929,Scan,Ulmus minor
793,Scan,Hedera helix
7930,pseudoscan,Diospyros kaki
7932,photograph,Prunus laurocerasus
7933,pseudoscan,Pistacia terebinthus
7934,Scan,Pistacia terebinthus
7935,pseudoscan,Ginkgo biloba
7937,Scan,Ulmus minor
7938,Scan,Ulmus minor
7939,Scan,Quercus pubescens
7942,Scan,Viburnum tinus
7943,pseudoscan,Syringa vulgaris
7944,Scan,Sorbus torminalis
7945,photograph,Ginkgo biloba
7946,pseudoscan,Pistacia lentiscus
7947,Scan,Arbutus unedo
7948,pseudoscan,Phillyrea angustifolia
7949,Scan,Eriobotrya japonica
795,photograph,Corylus avellana
7950,Scan,Platanus x hispanica
7951,photograph,Ginkgo biloba
7952,Scan,Quercus ilex
7953,Scan,Acer monspessulanum
7954,photograph,Aesculus hippocastanum
7955,Scan,Carpinus betulus
7956,Scan,Ruscus aculeatus
7957,pseudoscan,Sorbus aucuparia
7958,Scan,Syringa vulgaris
7959,pseudoscan,Ginkgo biloba
796,Scan,Fraxinus angustifolia
7960,Scan,Cotinus coggygria
7961,Scan,Daphne cneorum
7963,Scan,Euphorbia characias
7965,photograph,Eriobotrya japonica
7966,Scan,Olea europaea
7968,pseudoscan,Populus nigra
797,Scan,Populus nigra
7970,photograph,Hedera helix
7971,Scan,Broussonetia papyrifera
7972,pseudoscan,Euphorbia characias
7973,Scan,Corylus avellana
7976,pseudoscan,Morus alba
7977,pseudoscan,Capparis spinosa
7978,Scan,Cercis siliquastrum
7979,photograph,Cercis siliquastrum
7981,pseudoscan,Hedera helix
7982,photograph,Crataegus azarolus
7983,photograph,Fraxinus ornus
7984,Scan,Olea europaea
7985,Scan,Acer negundo
7986,Scan,Nerium oleander
7987,Scan,Buxus sempervirens
7989,Scan,Ruscus aculeatus
799,pseudoscan,Fagus sylvatica
7992,pseudoscan,Laurus nobilis
7993,Scan,Cercis siliquastrum
7994,Scan,Betula pendula
7997,Scan,Pittosporum tobira
7999,photograph,Pittosporum tobira
80,Scan,Populus nigra
800,Scan,Quercus cerris
8000,Scan,Corylus avellana
8001,pseudoscan,Populus nigra
8002,pseudoscan,Ailanthus altissima
8003,Scan,Juniperus oxycedrus
8005,pseudoscan,Platanus x hispanica
8007,photograph,Pistacia terebinthus
8008,photograph,Cercis siliquastrum
8009,Scan,Arbutus unedo
8010,Scan,Albizia julibrissin
8011,Scan,Olea europaea
8013,pseudoscan,Rhus coriaria
8016,photograph,Celtis australis
8017,pseudoscan,Populus nigra
8018,Scan,Fraxinus ornus
8019,Scan,Populus nigra
802,Scan,Vitex agnus-castus
8021,photograph,Punica granatum
8023,Scan,Populus alba
8024,Scan,Ruscus aculeatus
8026,Scan,Nerium oleander
8027,pseudoscan,Melia azedarach
8028,pseudoscan,Populus nigra
8029,photograph,Vitex agnus-castus
803,pseudoscan,Euphorbia characias
8030,Scan,Fraxinus ornus
8031,photograph,Fraxinus ornus
8032,Scan,Rhus coriaria
8033,Scan,Hedera helix
8034,Scan,Tilia cordata
8035,Scan,Pistacia lentiscus
8036,Scan,Populus nigra
8039,Scan,Cercis siliquastrum
804,photograph,Ilex aquifolium
8040,pseudoscan,Quercus ilex
8042,photograph,Alnus glutinosa
8043,Scan,Quercus ilex
8044,Scan,Quercus rubra
8045,Scan,Buxus sempervirens
8046,photograph,Eriobotrya japonica
8048,Scan,Viburnum tinus
8049,Scan,Olea europaea
8050,photograph,Betula pendula
8051,Scan,Magnolia grandiflora
8052,Scan,Cercis siliquastrum
8053,pseudoscan,Gleditsia triacanthos
8054,pseudoscan,Rhus coriaria
8055,Scan,Gleditsia triacanthos
8056,Scan,Magnolia grandiflora
8057,Scan,Corylus avellana
8059,photograph,Fraxinus excelsior
806,Scan,Populus nigra
8060,Scan,Acer monspessulanum
8063,Scan,Alnus glutinosa
8064,Scan,Albizia julibrissin
8065,Scan,Eriobotrya japonica
8066,photograph,Ginkgo biloba
8068,pseudoscan,Ulmus minor
8069,Scan,Viburnum tinus
8070,Scan,Ginkgo biloba
8071,Scan,Betula pendula
8072,Scan,Betula pendula
8074,Scan,Gleditsia triacanthos
8075,pseudoscan,Celtis australis
8076,Scan,Cotinus coggygria
8077,photograph,Eriobotrya japonica
8078,Scan,Pistacia terebinthus
8079,pseudoscan,Populus alba
808,Scan,Platanus x hispanica
8080,Scan,Salix caprea
8081,Scan,Ilex aquifolium
8082,Scan,Laburnum anagyroides
8083,photograph,Acer monspessulanum
8084,photograph,Magnolia grandiflora
8085,pseudoscan,Ilex aquifolium
8087,Scan,Gleditsia triacanthos
8088,Scan,Juniperus oxycedrus
8089,Scan,Ginkgo biloba
809,pseudoscan,Ginkgo biloba
8091,Scan,Viburnum tinus
8093,pseudoscan,Euphorbia characias
8094,photograph,Broussonetia papyrifera
8095,Scan,Rhus coriaria
8096,pseudoscan,Euphorbia characias
8097,photograph,Nerium oleander
8098,Scan,Vitex agnus-castus
81,pseudoscan,Euphorbia characias
810,Scan,Laburnum anagyroides
8100,Scan,Populus alba
8102,Scan,Populus alba
8104,Scan,Viburnum tinus
8105,photograph,Pyrus nivalis
8106,pseudoscan,Acer platanoides
8107,Scan,Acer platanoides
8108,pseudoscan,Fraxinus angustifolia
811,Scan,Quercus rubra
8110,Scan,Juglans regia
8111,Scan,Quercus petraea
8113,photograph,Quercus ilex
8114,pseudoscan,Ailanthus altissima
8115,photograph,Laurus nobilis
8116,Scan,Syringa vulgaris
8117,photograph,Albizia julibrissin
8119,pseudoscan,Morus alba
812,photograph,Crataegus monogyna
8120,Scan,Quercus ilex
8121,Scan,Ginkgo biloba
8123,Scan,Morus alba
8124,pseudoscan,Ginkgo biloba
8126,pseudoscan,Euphorbia characias
8127,Scan,Fraxinus angustifolia
8129,Scan,Viburnum lantana
813,photograph,Crataegus monogyna
8131,Scan,Buxus sempervirens
8132,Scan,Castanea sativa
8133,pseudoscan,Rhus coriaria
8134,Scan,Daphne cneorum
8135,photograph,Quercus ilex
8136,Scan,Prunus laurocerasus
8137,pseudoscan,Melia azedarach
8138,photograph,Pistacia terebinthus
8139,Scan,Ulmus minor
814,photograph,Acer monspessulanum
8140,pseudoscan,Cotinus coggygria
8141,photograph,Viburnum tinus
8142,pseudoscan,Celtis australis
8143,Scan,Castanea sativa
8144,pseudoscan,Cercis siliquastrum
8145,Scan,Laurus nobilis
8146,photograph,Magnolia grandiflora
8147,pseudoscan,Buxus sempervirens
8148,Scan,Pistacia terebinthus
8149,pseudoscan,Buxus sempervirens
815,Scan,Paliurus spina-christi
8150,Scan,Sorbus domestica
8151,Scan,Vitex agnus-castus
8152,pseudoscan,Viburnum opulus
8153,pseudoscan,Sorbus torminalis
8155,Scan,Pittosporum tenuifolium
8156,Scan,Corylus avellana
8157,pseudoscan,Alnus glutinosa
8158,Scan,Celtis australis
816,pseudoscan,Acer negundo
8160,pseudoscan,Ulmus minor
8163,Scan,Celtis australis
8166,Scan,Rhus coriaria
8167,Scan,Fraxinus angustifolia
8168,Scan,Salix caprea
817,Scan,Acer saccharinum
8170,Scan,Populus nigra
8171,photograph,Arbutus unedo
8172,Scan,Castanea sativa
8173,pseudoscan,Phillyrea angustifolia
8175,Scan,Pittosporum tobira
8176,Scan,Ulmus minor
8177,Scan,Rhamnus alaternus
8178,Scan,Salix caprea
8179,pseudoscan,Ailanthus altissima
818,photograph,Prunus serrulata
8181,photograph,Quercus ilex
8182,photograph,Ilex aquifolium
8183,Scan,Laurus nobilis
8184,pseudoscan,Buxus sempervirens
8185,Scan,Buxus sempervirens
8187,Scan,Fraxinus ornus
8188,Scan,Acer monspessulanum
8189,Scan,Cerasus mahaleb
819,Scan,Ficus carica
8190,photograph,Pistacia lentiscus
8191,Scan,Ulmus minor
8192,Scan,Rhamnus cathartica
8193,pseudoscan,Populus nigra
8194,Scan,Celtis australis
8195,Scan,Vitex agnus-castus
8196,pseudoscan,Diospyros kaki
8197,Scan,Prunus laurocerasus
8199,Scan,Carpinus betulus
82,Scan,Viburnum lantana
820,Scan,Quercus robur
8200,Scan,Acer monspessulanum
8201,photograph,Crataegus azarolus
8202,pseudoscan,Ailanthus altissima
8204,Scan,Prunus avium
8205,Scan,Quercus coccifera
8206,Scan,Betula pendula
8207,Scan,Cotinus coggygria
8209,pseudoscan,Diospyros kaki
8210,Scan,Buxus sempervirens
8211,Scan,Crataegus azarolus
8212,Scan,Eriobotrya japonica
8213,Scan,Quercus pubescens
8214,Scan,Ruscus aculeatus
8215,Scan,Buxus sempervirens
8216,Scan,Populus nigra
8217,Scan,Arbutus unedo
8218,Scan,Daphne cneorum
8219,pseudoscan,Photinia serrulata
822,Scan,Viburnum tinus
8220,Scan,Pittosporum tobira
8221,Scan,Acer platanoides
8223,Scan,Nerium oleander
8224,Scan,Quercus ilex
8225,photograph,Crataegus monogyna
8226,photograph,Viburnum tinus
8227,Scan,Acer saccharinum
8228,photograph,Aesculus hippocastanum
8229,Scan,Paliurus spina-christi
823,Scan,Viburnum opulus
8230,Scan,Buxus sempervirens
8231,photograph,Crataegus monogyna
8232,Scan,Populus alba
8233,Scan,Daphne cneorum
8235,Scan,Albizia julibrissin
8236,Scan,Juglans nigra
8237,photograph,Castanea sativa
8238,Scan,Punica granatum
8239,Scan,Syringa vulgaris
8240,pseudoscan,Euphorbia characias
8241,photograph,Magnolia grandiflora
8243,Scan,Broussonetia papyrifera
8245,photograph,Acer campestre
8246,photograph,Eriobotrya japonica
8247,Scan,Arbutus unedo
8248,Scan,Ulmus minor
8249,pseudoscan,Ailanthus altissima
825,Scan,Populus alba
8251,Scan,Castanea sativa
8252,Scan,Daphne cneorum
8253,Scan,Olea europaea
8254,Scan,Fagus sylvatica
8255,pseudoscan,Celtis australis
8256,pseudoscan,Rhus typhina
8257,pseudoscan,Rhus typhina
8258,Scan,Pittosporum tobira
8259,Scan,Tilia cordata
826,pseudoscan,Arbutus unedo
8260,photograph,Fraxinus excelsior
8261,Scan,Hedera helix
8264,photograph,Laurus nobilis
8265,Scan,Ulmus minor
8266,photograph,Ginkgo biloba
8268,pseudoscan,Quercus pubescens
8269,Scan,Betula pendula
827,Scan,Syringa vulgaris
8270,Scan,Celtis australis
8271,Scan,Ficus carica
8272,Scan,Quercus ilex
8273,Scan,Buxus sempervirens
8276,Scan,Pittosporum tobira
8277,pseudoscan,Pistacia lentiscus
8278,Scan,Populus nigra
8279,Scan,Juniperus oxycedrus
828,Scan,Albizia julibrissin
8280,pseudoscan,Diospyros kaki
8281,Scan,Juglans nigra
8282,photograph,Pittosporum tobira
8284,Scan,Prunus spinosa
8285,pseudoscan,Populus alba
8288,Scan,Cotinus coggygria
8289,photograph,Cercis siliquastrum
8291,photograph,Ginkgo biloba
8294,pseudoscan,Celtis australis
8296,Scan,Tilia platyphyllos
8298,Scan,Laurus nobilis
8299,Scan,Juniperus oxycedrus
8300,Scan,Buxus sempervirens
8301,Scan,Cornus sanguinea
8303,photograph,Sambucus nigra
8304,Scan,Alnus cordata
8305,pseudoscan,Broussonetia papyrifera
8306,pseudoscan,Prunus laurocerasus
8307,Scan,Betula pendula
8308,photograph,Quercus ilex
8309,Scan,Rhus coriaria
831,photograph,Viburnum tinus
8310,pseudoscan,Euphorbia characias
8312,photograph,Diospyros kaki
8313,Scan,Nerium oleander
8314,Scan,Pittosporum tobira
8315,pseudoscan,Buxus sempervirens
8316,Scan,Gleditsia triacanthos
8317,Scan,Ulmus minor
8318,photograph,Ginkgo biloba
8319,photograph,Celtis australis
832,photograph,Broussonetia papyrifera
8320,Scan,Pittosporum tenuifolium
8321,Scan,Liquidambar styraciflua
8322,Scan,Prunus laurocerasus
8323,photograph,Acer campestre
8324,Scan,Olea europaea
8325,pseudoscan,Populus nigra
8327,photograph,Quercus ilex
8328,pseudoscan,Sophora japonica
8329,Scan,Celtis australis
833,Scan,Daphne cneorum
8330,Scan,Populus alba
8332,photograph,Syringa vulgaris
8333,pseudoscan,Ginkgo biloba
8335,photograph,Pittosporum tobira
8336,photograph,Fraxinus angustifolia
8337,pseudoscan,Acer opalus
8338,Scan,Fraxinus angustifolia
834,photograph,Quercus ilex
8340,pseudoscan,Buxus sempervirens
8342,Scan,Rhamnus cathartica
8343,Scan,Aesculus hippocastanum
8344,Scan,Juglans regia
8346,Scan,Aesculus hippocastanum
8348,pseudoscan,Pistacia terebinthus
835,photograph,Pittosporum tobira
8350,photograph,Ficus carica
8351,Scan,Arbutus unedo
8352,Scan,Viburnum tinus
8353,Scan,Rhamnus alaternus
8354,Scan,Syringa vulgaris
8356,pseudoscan,Rhus coriaria
8357,photograph,Fraxinus angustifolia
8358,Scan,Rhamnus alaternus
8359,Scan,Sorbus latifolia
836,Scan,Laburnum anagyroides
8360,photograph,Pittosporum tobira
8361,Scan,Syringa vulgaris
8362,Scan,Prunus serotina
8363,pseudoscan,Sorbus torminalis
8364,Scan,Pittosporum tenuifolium
8365,pseudoscan,Eriobotrya japonica
8366,Scan,Ligustrum vulgare
837,pseudoscan,Rhus coriaria
8370,Scan,Laurus nobilis
8371,Scan,Buxus sempervirens
8372,photograph,Cercis siliquastrum
8373,pseudoscan,Ulmus minor
8375,Scan,Laurus nobilis
8376,Scan,Ulmus minor
8378,Scan,Betula pendula
838,Scan,Eriobotrya japonica
8380,photograph,Viburnum tinus
8381,Scan,Buddleja davidii
8383,Scan,Acer monspessulanum
8384,pseudoscan,Populus nigra
8385,Scan,Rhamnus alaternus
8386,pseudoscan,Diospyros kaki
8387,Scan,Arbutus unedo
8388,Scan,Ruscus aculeatus
8389,pseudoscan,Capparis spinosa
839,Scan,Sorbus domestica
8390,Scan,Olea europaea
8391,Scan,Liquidambar styraciflua
8394,Scan,Cotinus coggygria
8395,Scan,Broussonetia papyrifera
8396,photograph,Fraxinus angustifolia
8397,Scan,Cercis siliquastrum
8398,Scan,Ligustrum vulgare
8399,Scan,Celtis australis
84,Scan,Populus nigra
840,photograph,Corylus avellana
8400,Scan,Arbutus unedo
8402,Scan,Buddleja davidii
8404,Scan,Ulmus minor
8406,pseudoscan,Ailanthus altissima
8407,Scan,Fagus sylvatica
8408,Scan,Populus nigra
8409,pseudoscan,Ilex aquifolium
841,Scan,Populus trichocarpa
8410,pseudoscan,Rhus typhina
8411,Scan,Olea europaea
8412,Scan,Celtis australis
8414,Scan,Photinia serrulata
8415,Scan,Quercus coccifera
8416,Scan,Ficus carica
8417,Scan,Cerasus mahaleb
8418,Scan,Ulmus minor
8419,Scan,Ruscus aculeatus
842,Scan,Paliurus spina-christi
8421,Scan,Ilex aquifolium
8422,photograph,Sophora japonica
8423,photograph,Platanus x hispanica
8424,pseudoscan,Fagus sylvatica
8426,Scan,Corylus avellana
8427,pseudoscan,Ginkgo biloba
8428,Scan,Pistacia lentiscus
8429,photograph,Crataegus azarolus
8430,photograph,Arbutus unedo
8433,photograph,Fraxinus angustifolia
8434,Scan,Salix cinerea
8436,pseudoscan,Ilex aquifolium
844,pseudoscan,Quercus pubescens
8440,Scan,Acer monspessulanum
8441,Scan,Populus tremula
8442,Scan,Cercis siliquastrum
8443,Scan,Hedera helix
8444,Scan,Arbutus unedo
8445,Scan,Rhamnus cathartica
8446,photograph,Pittosporum tobira
8447,pseudoscan,Rhus coriaria
8449,Scan,Juglans regia
845,Scan,Rhamnus alaternus
8450,Scan,Viburnum tinus
8451,photograph,Celtis australis
8452,Scan,Viburnum tinus
8453,pseudoscan,Ulmus minor
8454,Scan,Ilex aquifolium
8456,Scan,Juglans nigra
8457,Scan,Quercus pubescens
8458,pseudoscan,Morus alba
8459,pseudoscan,Rhus coriaria
846,Scan,Daphne cneorum
8460,Scan,Alnus glutinosa
8461,Scan,Pittosporum tenuifolium
8462,Scan,Prunus laurocerasus
8465,Scan,Quercus ilex
8467,photograph,Pistacia terebinthus
8468,pseudoscan,Rhus coriaria
8469,photograph,Quercus pubescens
8470,pseudoscan,Ulmus minor
8471,Scan,Viburnum opulus
8474,pseudoscan,Phillyrea angustifolia
8475,Scan,Laurus nobilis
8476,Scan,Ficus carica
8478,photograph,Crataegus monogyna
848,Scan,Viburnum opulus
8480,photograph,Quercus ilex
8481,Scan,Pistacia lentiscus
8482,Scan,Aesculus hippocastanum
8483,photograph,Quercus pubescens
8484,Scan,Quercus coccifera
8485,photograph,Quercus ilex
8486,photograph,Pistacia lentiscus
8487,photograph,Fraxinus excelsior
8488,Scan,Carpinus betulus
8489,Scan,Populus alba
849,Scan,Quercus coccifera
8490,pseudoscan,Buddleja davidii
8491,Scan,Acer pseudoplatanus
8492,pseudoscan,Cotinus coggygria
8494,Scan,Olea europaea
8495,Scan,Laurus nobilis
8496,Scan,Populus tremula
8497,Scan,Sophora japonica
8498,pseudoscan,Laurus nobilis
8499,Scan,Punica granatum
85,pseudoscan,Hedera helix
850,Scan,Carpinus betulus
8500,Scan,Malus sylvestris
8501,Scan,Cotinus coggygria
8502,pseudoscan,Morus alba
8503,pseudoscan,Crataegus laevigata
8504,photograph,Ulmus minor
8505,pseudoscan,Cornus mas
8506,pseudoscan,Platanus x hispanica
8508,Scan,Sorbus domestica
8509,pseudoscan,Populus alba
851,Scan,Populus alba
8510,pseudoscan,Elaeagnus angustifolia
8511,Scan,Juniperus oxycedrus
8512,pseudoscan,Rhus typhina
8513,photograph,Fraxinus angustifolia
8515,photograph,Eriobotrya japonica
8516,Scan,Quercus ilex
8517,photograph,Celtis australis
8519,pseudoscan,Magnolia grandiflora
852,pseudoscan,Cornus mas
8520,photograph,Ailanthus altissima
8522,Scan,Quercus coccifera
8523,pseudoscan,Acer campestre
8524,pseudoscan,Rhus typhina
8525,Scan,Photinia serrulata
8526,Scan,Laburnum anagyroides
8527,Scan,Pittosporum tenuifolium
8528,photograph,Magnolia grandiflora
8529,Scan,Platanus x hispanica
853,photograph,Pistacia terebinthus
8530,pseudoscan,Buxus sempervirens
8531,photograph,Acer platanoides
8532,pseudoscan,Corylus avellana
8533,pseudoscan,Eriobotrya japonica
8534,Scan,Juniperus oxycedrus
8535,Scan,Pittosporum tobira
8536,Scan,Pistacia lentiscus
8537,pseudoscan,Euphorbia characias
8539,Scan,Mespilus germanica
854,Scan,Daphne cneorum
8540,Scan,Ulmus minor
8541,Scan,Pistacia lentiscus
8542,photograph,Quercus ilex
8543,Scan,Buddleja davidii
8544,photograph,Celtis australis
8545,pseudoscan,Pistacia lentiscus
8547,Scan,Buddleja davidii
8550,pseudoscan,Ilex aquifolium
8551,pseudoscan,Ruscus aculeatus
8552,Scan,Photinia serrulata
8553,Scan,Pistacia terebinthus
8554,Scan,Quercus coccifera
8555,Scan,Rhus coriaria
8556,photograph,Ailanthus altissima
8557,Scan,Diospyros kaki
8560,Scan,Ficus carica
8561,Scan,Acer saccharinum
8562,photograph,Viburnum tinus
8563,Scan,Fraxinus angustifolia
8564,Scan,Celtis australis
8565,photograph,Crataegus azarolus
8566,Scan,Buddleja davidii
8567,pseudoscan,Crataegus laevigata
8568,photograph,Euonymus latifolius
8569,pseudoscan,Magnolia grandiflora
857,Scan,Ligustrum vulgare
8570,pseudoscan,Cotinus coggygria
8571,Scan,Betula pendula
8572,Scan,Quercus ilex
8573,Scan,Corylus avellana
8575,photograph,Laurus nobilis
8577,Scan,Castanea sativa
8579,Scan,Salix alba
858,photograph,Tilia platyphyllos
8581,Scan,Acer campestre
8582,pseudoscan,Sophora japonica
8583,photograph,Magnolia grandiflora
8584,Scan,Crataegus monogyna
8587,photograph,Sambucus nigra
8588,Scan,Pittosporum tobira
8589,Scan,Hedera helix
8590,Scan,Rhus coriaria
8592,Scan,Populus nigra
8594,Scan,Prunus avium
8595,Scan,Daphne cneorum
8596,Scan,Tilia platyphyllos
8597,Scan,Celtis australis
8598,photograph,Laburnum anagyroides
86,Scan,Fraxinus angustifolia
860,Scan,Gleditsia triacanthos
8600,Scan,Hedera helix
8602,Scan,Betula utilis var. jacquemontii
8603,pseudoscan,Euphorbia characias
8604,Scan,Olea europaea
8606,Scan,Salix fragilis
8609,Scan,Fraxinus angustifolia
861,pseudoscan,Pistacia lentiscus
8610,pseudoscan,Laurus nobilis
8611,photograph,Pistacia lentiscus
8612,Scan,Eriobotrya japonica
8614,Scan,Pistacia lentiscus
8616,pseudoscan,Populus nigra
8617,pseudoscan,Populus nigra
8618,Scan,Quercus petraea
862,pseudoscan,Cotinus coggygria
8620,Scan,Daphne cneorum
8622,Scan,Cercis siliquastrum
8623,photograph,Olea europaea
8624,Scan,Ginkgo biloba
8625,Scan,Acer monspessulanum
8626,pseudoscan,Rhus coriaria
8627,photograph,Cotinus coggygria
8628,photograph,Albizia julibrissin
8629,pseudoscan,Fraxinus excelsior
863,Scan,Prunus avium
8630,Scan,Betula pendula
8631,photograph,Albizia julibrissin
8632,photograph,Eriobotrya japonica
8633,pseudoscan,Rhus typhina
8634,Scan,Prunus serotina
8635,Scan,Nerium oleander
8636,photograph,Magnolia grandiflora
8637,Scan,Populus nigra
8639,photograph,Quercus ilex
8640,Scan,Juniperus oxycedrus
8643,Scan,Quercus ilex
8644,pseudoscan,Acer opalus
8645,photograph,Ginkgo biloba
8647,Scan,Ginkgo biloba
8648,Scan,Albizia julibrissin
865,Scan,Pittosporum tenuifolium
8651,pseudoscan,Platanus x hispanica
8652,Scan,Populus tremula
8653,photograph,Crataegus monogyna
8656,Scan,Photinia serrulata
8657,photograph,Pistacia lentiscus
8658,Scan,Broussonetia papyrifera
866,Scan,Hedera helix
8660,Scan,Sophora japonica
8661,Scan,Quercus ilex
8662,Scan,Viburnum lantana
8663,Scan,Rhamnus cathartica
8666,pseudoscan,Rhus coriaria
8667,pseudoscan,Populus alba
8668,Scan,Juniperus oxycedrus
8669,photograph,Cercis siliquastrum
8670,Scan,Ulmus minor
8671,Scan,Rhus coriaria
8672,Scan,Ruscus aculeatus
8673,Scan,Eriobotrya japonica
8674,Scan,Celtis australis
8675,Scan,Olea europaea
8676,Scan,Daphne cneorum
8677,Scan,Ginkgo biloba
8678,photograph,Quercus pubescens
8679,photograph,Olea europaea
868,pseudoscan,Cotinus coggygria
8680,pseudoscan,Gleditsia triacanthos
8681,photograph,Platanus x hispanica
8682,pseudoscan,Cornus mas
8683,pseudoscan,Prunus avium
8684,pseudoscan,Phillyrea angustifolia
8685,Scan,Betula pendula
8686,Scan,Cerasus mahaleb
8688,Scan,Alnus glutinosa
869,pseudoscan,Populus nigra
8690,Scan,Carpinus betulus
8691,pseudoscan,Populus alba
8692,pseudoscan,Populus alba
8693,Scan,Euphorbia characias
8695,Scan,Acer campestre
8696,Scan,Quercus petraea
8697,Scan,Broussonetia papyrifera
8698,Scan,Mespilus germanica
8699,Scan,Liquidambar styraciflua
87,photograph,Laurus nobilis
870,photograph,Hedera helix
8700,Scan,Pistacia lentiscus
8701,Scan,Olea europaea
8702,Scan,Viburnum tinus
8704,Scan,Malus sylvestris
8705,Scan,Vitex agnus-castus
8708,photograph,Pittosporum tobira
8709,Scan,Juniperus oxycedrus
8710,pseudoscan,Cotinus coggygria
8713,pseudoscan,Ilex aquifolium
8716,Scan,Rhamnus alaternus
8717,Scan,Quercus petraea
8718,pseudoscan,Ilex aquifolium
8719,Scan,Alnus glutinosa
872,pseudoscan,Hedera helix
8720,Scan,Ruscus aculeatus
8722,pseudoscan,Nerium oleander
8723,Scan,Robinia pseudoacacia
8724,Scan,Ulmus minor
8725,photograph,Quercus ilex
8726,photograph,Viburnum tinus
8728,photograph,Platanus x hispanica
8729,Scan,Buxus sempervirens
8730,Scan,Carpinus betulus
8732,pseudoscan,Juglans nigra
8733,Scan,Populus nigra
8734,Scan,Liriodendron tulipifera
8735,Scan,Buxus sempervirens
8737,Scan,Quercus robur
8739,Scan,Rhus coriaria
8740,pseudoscan,Prunus dulcis
8741,Scan,Syringa vulgaris
8743,Scan,Magnolia grandiflora
8744,Scan,Castanea sativa
8745,Scan,Hedera helix
8747,Scan,Tilia platyphyllos
8748,pseudoscan,Gleditsia triacanthos
8749,Scan,Carpinus betulus
8750,Scan,Juglans regia
8751,photograph,Robinia pseudoacacia
8752,Scan,Pistacia terebinthus
8753,pseudoscan,Celtis australis
8754,Scan,Ligustrum vulgare
8755,Scan,Viburnum tinus
8756,Scan,Populus tremula
8757,photograph,Quercus ilex
8758,pseudoscan,Ulmus minor
8759,Scan,Robinia pseudoacacia
876,Scan,Ulmus minor
8760,photograph,Corylus avellana
8761,Scan,Quercus ilex
8762,Scan,Paliurus spina-christi
8763,Scan,Quercus coccifera
8766,pseudoscan,Phillyrea angustifolia
8767,photograph,Robinia pseudoacacia
8768,Scan,Populus tremula
8770,pseudoscan,Platanus x hispanica
8771,Scan,Pittosporum tenuifolium
8772,Scan,Quercus rubra
8773,Scan,Pittosporum tenuifolium
8774,Scan,Acer platanoides
8775,Scan,Quercus coccifera
8776,pseudoscan,Euphorbia characias
8777,pseudoscan,Acer monspessulanum
8779,Scan,Laburnum anagyroides
878,Scan,Pittosporum tenuifolium
8780,pseudoscan,Punica granatum
8781,Scan,Buxus sempervirens
8782,Scan,Juniperus oxycedrus
8783,Scan,Ulmus minor
8784,photograph,Nerium oleander
8785,pseudoscan,Pistacia terebinthus
8786,pseudoscan,Quercus petraea
8787,Scan,Paliurus spina-christi
8788,Scan,Castanea sativa
8789,pseudoscan,Eriobotrya japonica
879,Scan,Rhamnus alaternus
8791,Scan,Pistacia lentiscus
8792,Scan,Robinia pseudoacacia
8793,pseudoscan,Daphne cneorum
8794,Scan,Paliurus spina-christi
8795,Scan,Hedera helix
8796,photograph,Quercus ilex
8797,Scan,Quercus palustris
8798,Scan,Betula utilis var. jacquemontii
8799,pseudoscan,Melia azedarach
88,Scan,Ginkgo biloba
880,Scan,Rhamnus alaternus
8800,Scan,Cerasus mahaleb
8801,Scan,Carpinus betulus
8802,Scan,Cotinus coggygria
8803,pseudoscan,Ginkgo biloba
8804,Scan,Nerium oleander
8805,pseudoscan,Vitex agnus-castus
8806,Scan,Eriobotrya japonica
8807,photograph,Quercus ilex
8809,Scan,Buxus sempervirens
881,Scan,Broussonetia papyrifera
8810,Scan,Liriodendron tulipifera
8811,Scan,Buxus sempervirens
8812,Scan,Paliurus spina-christi
8814,pseudoscan,Diospyros kaki
8816,Scan,Colutea arborescens
8817,Scan,Ostrya carpinifolia
8818,photograph,Quercus ilex
8819,photograph,Olea europaea
882,photograph,Sambucus nigra
8822,Scan,Acer negundo
8823,photograph,Broussonetia papyrifera
8824,Scan,Juniperus oxycedrus
8825,Scan,Buxus sempervirens
8826,photograph,Nerium oleander
8827,Scan,Nerium oleander
8828,Scan,Paliurus spina-christi
8829,pseudoscan,Pistacia lentiscus
883,Scan,Viburnum tinus
8830,Scan,Buddleja davidii
8831,Scan,Pittosporum tobira
8832,photograph,Viburnum tinus
8833,pseudoscan,Pistacia lentiscus
8834,Scan,Sophora japonica
8836,Scan,Phillyrea angustifolia
8838,Scan,Quercus robur
8839,photograph,Diospyros kaki
884,pseudoscan,Quercus pubescens
8840,Scan,Robinia pseudoacacia
8841,Scan,Daphne cneorum
8842,photograph,Pittosporum tobira
8843,Scan,Cornus mas
8844,pseudoscan,Euphorbia characias
